seasonStartYear,awayTeam,pointsAway,homeTeam,pointsHome,attendance,notes,startET,Arena,datetime,isRegular,game_id,homeTeam_abb,awayTeam_abb,MatchUp,bs_url,pbp_url
2023,Portland Trail Blazers,118.0,Sacramento Kings,121.0,17829.0,,10:00p,Golden 1 Center,2023-11-08,1,104,SAC,POR,POR@SAC,https://www.basketball-reference.com/boxscores/202311080SAC.html,https://www.basketball-reference.com/boxscores/pbp/202311080SAC.html
2023,Golden State Warriors,105.0,Denver Nuggets,108.0,19737.0,,10:00p,Ball Arena,2023-11-08,1,105,DEN,GSW,GSW@DEN,https://www.basketball-reference.com/boxscores/202311080DEN.html,https://www.basketball-reference.com/boxscores/pbp/202311080DEN.html
2023,Toronto Raptors,127.0,Dallas Mavericks,116.0,20063.0,,8:30p,American Airlines Center,2023-11-08,1,106,DAL,TOR,TOR@DAL,https://www.basketball-reference.com/boxscores/202311080DAL.html,https://www.basketball-reference.com/boxscores/pbp/202311080DAL.html
2023,Cleveland Cavaliers,120.0,Oklahoma City Thunder,128.0,16314.0,,8:00p,Paycom Center,2023-11-08,1,107,OKC,CLE,CLE@OKC,https://www.basketball-reference.com/boxscores/202311080OKC.html,https://www.basketball-reference.com/boxscores/pbp/202311080OKC.html
2023,New Orleans Pelicans,101.0,Minnesota Timberwolves,122.0,18024.0,,8:00p,Target Center,2023-11-08,1,108,MIN,NOP,NOP@MIN,https://www.basketball-reference.com/boxscores/202311080MIN.html,https://www.basketball-reference.com/boxscores/pbp/202311080MIN.html
2023,Detroit Pistons,118.0,Milwaukee Bucks,120.0,17341.0,,8:00p,Fiserv Forum,2023-11-08,1,109,MIL,DET,DET@MIL,https://www.basketball-reference.com/boxscores/202311080MIL.html,https://www.basketball-reference.com/boxscores/pbp/202311080MIL.html
2023,Los Angeles Lakers,94.0,Houston Rockets,128.0,18055.0,,8:00p,Toyota Center,2023-11-08,1,110,HOU,LAL,LAL@HOU,https://www.basketball-reference.com/boxscores/202311080HOU.html,https://www.basketball-reference.com/boxscores/pbp/202311080HOU.html
2023,Phoenix Suns,116.0,Chicago Bulls,115.0,18220.0,,8:00p,United Center,2023-11-08,1,111,CHI,PHO,PHO@CHI,https://www.basketball-reference.com/boxscores/202311080CHI.html,https://www.basketball-reference.com/boxscores/pbp/202311080CHI.html
2023,San Antonio Spurs,105.0,New York Knicks,126.0,19812.0,,7:30p,Madison Square Garden (IV),2023-11-08,1,112,NYK,SAS,SAS@NYK,https://www.basketball-reference.com/boxscores/202311080NYK.html,https://www.basketball-reference.com/boxscores/pbp/202311080NYK.html
2023,Los Angeles Clippers,93.0,Brooklyn Nets,100.0,17933.0,,7:30p,Barclays Center,2023-11-08,1,113,BRK,LAC,LAC@BRK,https://www.basketball-reference.com/boxscores/202311080BRK.html,https://www.basketball-reference.com/boxscores/pbp/202311080BRK.html
2023,Boston Celtics,103.0,Philadelphia 76ers,106.0,19953.0,,7:00p,Wells Fargo Center,2023-11-08,1,114,PHI,BOS,BOS@PHI,https://www.basketball-reference.com/boxscores/202311080PHI.html,https://www.basketball-reference.com/boxscores/pbp/202311080PHI.html
2023,Utah Jazz,118.0,Indiana Pacers,134.0,14509.0,,7:00p,Gainbridge Fieldhouse,2023-11-08,1,115,IND,UTA,UTA@IND,https://www.basketball-reference.com/boxscores/202311080IND.html,https://www.basketball-reference.com/boxscores/pbp/202311080IND.html
2023,Washington Wizards,132.0,Charlotte Hornets,116.0,14267.0,,7:00p,Spectrum Center,2023-11-08,1,116,CHA,WAS,WAS@CHA,https://www.basketball-reference.com/boxscores/202311080CHA.html,https://www.basketball-reference.com/boxscores/pbp/202311080CHA.html
2023,Miami Heat,108.0,Memphis Grizzlies,102.0,16781.0,,8:00p,FedEx Forum,2023-11-08,1,117,MEM,MIA,MIA@MEM,https://www.basketball-reference.com/boxscores/202311080MEM.html,https://www.basketball-reference.com/boxscores/pbp/202311080MEM.html
2023,Milwaukee Bucks,124.0,Indiana Pacers,126.0,14648.0,,7:00p,Gainbridge Fieldhouse,2023-11-09,1,118,IND,MIL,MIL@IND,https://www.basketball-reference.com/boxscores/202311090IND.html,https://www.basketball-reference.com/boxscores/pbp/202311090IND.html
2023,Atlanta Hawks,120.0,Orlando Magic,119.0,19986.0,"at Mexico City, Mexico",9:30p,Mexico City Arena,2023-11-09,1,119,ORL,ATL,ATL@ORL,https://www.basketball-reference.com/boxscores/202311090ORL.html,https://www.basketball-reference.com/boxscores/pbp/202311090ORL.html
2023,Oklahoma City Thunder,98.0,Sacramento Kings,105.0,18097.0,In-Season Tournament,10:00p,Golden 1 Center,2023-11-10,1,120,SAC,OKC,OKC@SAC,https://www.basketball-reference.com/boxscores/202311100SAC.html,https://www.basketball-reference.com/boxscores/pbp/202311100SAC.html
2023,Los Angeles Lakers,122.0,Phoenix Suns,119.0,17071.0,In-Season Tournament,10:00p,Footprint Center,2023-11-10,1,121,PHO,LAL,LAL@PHO,https://www.basketball-reference.com/boxscores/202311100PHO.html,https://www.basketball-reference.com/boxscores/pbp/202311100PHO.html
2023,Minnesota Timberwolves,117.0,San Antonio Spurs,110.0,18354.0,In-Season Tournament,8:00p,Frost Bank Center,2023-11-10,1,122,SAS,MIN,MIN@SAS,https://www.basketball-reference.com/boxscores/202311100SAS.html,https://www.basketball-reference.com/boxscores/pbp/202311100SAS.html
2023,Los Angeles Clippers,126.0,Dallas Mavericks,144.0,20377.0,In-Season Tournament,8:30p,American Airlines Center,2023-11-10,1,123,DAL,LAC,LAC@DAL,https://www.basketball-reference.com/boxscores/202311100DAL.html,https://www.basketball-reference.com/boxscores/pbp/202311100DAL.html
2023,New Orleans Pelicans,101.0,Houston Rockets,104.0,16236.0,In-Season Tournament,8:00p,Toyota Center,2023-11-10,1,124,HOU,NOP,NOP@HOU,https://www.basketball-reference.com/boxscores/202311100HOU.html,https://www.basketball-reference.com/boxscores/pbp/202311100HOU.html
2023,Utah Jazz,127.0,Memphis Grizzlies,121.0,16977.0,In-Season Tournament,8:00p,FedEx Forum,2023-11-10,1,125,MEM,UTA,UTA@MEM,https://www.basketball-reference.com/boxscores/202311100MEM.html,https://www.basketball-reference.com/boxscores/pbp/202311100MEM.html
2023,Brooklyn Nets,107.0,Boston Celtics,121.0,19156.0,In-Season Tournament,7:30p,TD Garden,2023-11-10,1,126,BOS,BRK,BRK@BOS,https://www.basketball-reference.com/boxscores/202311100BOS.html,https://www.basketball-reference.com/boxscores/pbp/202311100BOS.html
2023,Charlotte Hornets,124.0,Washington Wizards,117.0,17602.0,In-Season Tournament,7:00p,Capital One Arena,2023-11-10,1,127,WAS,CHA,CHA@WAS,https://www.basketball-reference.com/boxscores/202311100WAS.html,https://www.basketball-reference.com/boxscores/pbp/202311100WAS.html
2023,Philadelphia 76ers,114.0,Detroit Pistons,106.0,18902.0,In-Season Tournament,7:00p,Little Caesars Arena,2023-11-10,1,128,DET,PHI,PHI@DET,https://www.basketball-reference.com/boxscores/202311100DET.html,https://www.basketball-reference.com/boxscores/pbp/202311100DET.html
2023,Cleveland Cavaliers,118.0,Golden State Warriors,110.0,18064.0,,8:30p,Chase Center,2023-11-11,1,129,GSW,CLE,CLE@GSW,https://www.basketball-reference.com/boxscores/202311110GSW.html,https://www.basketball-reference.com/boxscores/pbp/202311110GSW.html
2023,Milwaukee Bucks,97.0,Orlando Magic,112.0,19354.0,,6:00p,Amway Center,2023-11-11,1,130,ORL,MIL,MIL@ORL,https://www.basketball-reference.com/boxscores/202311110ORL.html,https://www.basketball-reference.com/boxscores/pbp/202311110ORL.html
2023,Miami Heat,117.0,Atlanta Hawks,109.0,17722.0,,7:30p,State Farm Arena,2023-11-11,1,131,ATL,MIA,MIA@ATL,https://www.basketball-reference.com/boxscores/202311110ATL.html,https://www.basketball-reference.com/boxscores/pbp/202311110ATL.html
2023,Toronto Raptors,94.0,Boston Celtics,117.0,19156.0,,7:00p,TD Garden,2023-11-11,1,132,BOS,TOR,TOR@BOS,https://www.basketball-reference.com/boxscores/202311110BOS.html,https://www.basketball-reference.com/boxscores/pbp/202311110BOS.html
2023,Charlotte Hornets,107.0,New York Knicks,129.0,19812.0,,12:00p,Madison Square Garden (IV),2023-11-12,1,133,NYK,CHA,CHA@NYK,https://www.basketball-reference.com/boxscores/202311120NYK.html,https://www.basketball-reference.com/boxscores/pbp/202311120NYK.html
2023,Portland Trail Blazers,110.0,Los Angeles Lakers,116.0,18997.0,,10:00p,Crypto.com Arena,2023-11-12,1,134,LAL,POR,POR@LAL,https://www.basketball-reference.com/boxscores/202311120LAL.html,https://www.basketball-reference.com/boxscores/pbp/202311120LAL.html
2023,Oklahoma City Thunder,111.0,Phoenix Suns,99.0,17071.0,,8:00p,Footprint Center,2023-11-12,1,135,PHO,OKC,OKC@PHO,https://www.basketball-reference.com/boxscores/202311120PHO.html,https://www.basketball-reference.com/boxscores/pbp/202311120PHO.html
2023,Miami Heat,118.0,San Antonio Spurs,113.0,18036.0,,7:00p,Frost Bank Center,2023-11-12,1,136,SAS,MIA,MIA@SAS,https://www.basketball-reference.com/boxscores/202311120SAS.html,https://www.basketball-reference.com/boxscores/pbp/202311120SAS.html
2023,Minnesota Timberwolves,116.0,Golden State Warriors,110.0,18064.0,,8:30p,Chase Center,2023-11-12,1,137,GSW,MIN,MIN@GSW,https://www.basketball-reference.com/boxscores/202311120GSW.html,https://www.basketball-reference.com/boxscores/pbp/202311120GSW.html
2023,Denver Nuggets,104.0,Houston Rockets,107.0,18055.0,,7:00p,Toyota Center,2023-11-12,1,138,HOU,DEN,DEN@HOU,https://www.basketball-reference.com/boxscores/202311120HOU.html,https://www.basketball-reference.com/boxscores/pbp/202311120HOU.html
2023,Detroit Pistons,108.0,Chicago Bulls,119.0,19088.0,,7:00p,United Center,2023-11-12,1,139,CHI,DET,DET@CHI,https://www.basketball-reference.com/boxscores/202311120CHI.html,https://www.basketball-reference.com/boxscores/pbp/202311120CHI.html
2023,Indiana Pacers,126.0,Philadelphia 76ers,137.0,19758.0,,6:00p,Wells Fargo Center,2023-11-12,1,140,PHI,IND,IND@PHI,https://www.basketball-reference.com/boxscores/202311120PHI.html,https://www.basketball-reference.com/boxscores/pbp/202311120PHI.html
2023,Memphis Grizzlies,105.0,Los Angeles Clippers,101.0,17220.0,,3:30p,Crypto.com Arena,2023-11-12,1,141,LAC,MEM,MEM@LAC,https://www.basketball-reference.com/boxscores/202311120LAC.html,https://www.basketball-reference.com/boxscores/pbp/202311120LAC.html
2023,Washington Wizards,94.0,Brooklyn Nets,102.0,17732.0,,3:00p,Barclays Center,2023-11-12,1,142,BRK,WAS,WAS@BRK,https://www.basketball-reference.com/boxscores/202311120BRK.html,https://www.basketball-reference.com/boxscores/pbp/202311120BRK.html
2023,Dallas Mavericks,136.0,New Orleans Pelicans,124.0,16302.0,,7:00p,Smoothie King Center,2023-11-12,1,143,NOP,DAL,DAL@NOP,https://www.basketball-reference.com/boxscores/202311120NOP.html,https://www.basketball-reference.com/boxscores/pbp/202311120NOP.html
2023,New York Knicks,98.0,Boston Celtics,114.0,19156.0,,7:30p,TD Garden,2023-11-13,1,144,BOS,NYK,NYK@BOS,https://www.basketball-reference.com/boxscores/202311130BOS.html,https://www.basketball-reference.com/boxscores/pbp/202311130BOS.html
2023,Washington Wizards,107.0,Toronto Raptors,111.0,19800.0,,7:30p,Scotiabank Arena,2023-11-13,1,145,TOR,WAS,WAS@TOR,https://www.basketball-reference.com/boxscores/202311130TOR.html,https://www.basketball-reference.com/boxscores/pbp/202311130TOR.html
2023,Chicago Bulls,109.0,Milwaukee Bucks,118.0,17865.0,,8:00p,Fiserv Forum,2023-11-13,1,146,MIL,CHI,CHI@MIL,https://www.basketball-reference.com/boxscores/202311130MIL.html,https://www.basketball-reference.com/boxscores/pbp/202311130MIL.html
2023,Cleveland Cavaliers,120.0,Sacramento Kings,132.0,17829.0,,10:00p,Golden 1 Center,2023-11-13,1,147,SAC,CLE,CLE@SAC,https://www.basketball-reference.com/boxscores/202311130SAC.html,https://www.basketball-reference.com/boxscores/pbp/202311130SAC.html
2023,Portland Trail Blazers,99.0,Utah Jazz,115.0,18206.0,In-Season Tournament,9:00p,Delta Center,2023-11-14,1,148,UTA,POR,POR@UTA,https://www.basketball-reference.com/boxscores/202311140UTA.html,https://www.basketball-reference.com/boxscores/pbp/202311140UTA.html
2023,Minnesota Timberwolves,104.0,Golden State Warriors,101.0,18064.0,In-Season Tournament,10:00p,Chase Center,2023-11-14,1,149,GSW,MIN,MIN@GSW,https://www.basketball-reference.com/boxscores/202311140GSW.html,https://www.basketball-reference.com/boxscores/pbp/202311140GSW.html
2023,Dallas Mavericks,110.0,New Orleans Pelicans,131.0,16354.0,In-Season Tournament,8:00p,Smoothie King Center,2023-11-14,1,150,NOP,DAL,DAL@NOP,https://www.basketball-reference.com/boxscores/202311140NOP.html,https://www.basketball-reference.com/boxscores/pbp/202311140NOP.html
2023,Memphis Grizzlies,107.0,Los Angeles Lakers,134.0,18430.0,In-Season Tournament,10:30p,Crypto.com Arena,2023-11-14,1,151,LAL,MEM,MEM@LAL,https://www.basketball-reference.com/boxscores/202311140LAL.html,https://www.basketball-reference.com/boxscores/pbp/202311140LAL.html
2023,Orlando Magic,104.0,Brooklyn Nets,124.0,17361.0,In-Season Tournament,7:30p,Barclays Center,2023-11-14,1,152,BRK,ORL,ORL@BRK,https://www.basketball-reference.com/boxscores/202311140BRK.html,https://www.basketball-reference.com/boxscores/pbp/202311140BRK.html
2023,Miami Heat,111.0,Charlotte Hornets,105.0,15673.0,In-Season Tournament,7:00p,Spectrum Center,2023-11-14,1,153,CHA,MIA,MIA@CHA,https://www.basketball-reference.com/boxscores/202311140CHA.html,https://www.basketball-reference.com/boxscores/pbp/202311140CHA.html
2023,San Antonio Spurs,87.0,Oklahoma City Thunder,123.0,18203.0,In-Season Tournament,7:30p,Paycom Center,2023-11-14,1,154,OKC,SAS,SAS@OKC,https://www.basketball-reference.com/boxscores/202311140OKC.html,https://www.basketball-reference.com/boxscores/pbp/202311140OKC.html
2023,Los Angeles Clippers,108.0,Denver Nuggets,111.0,19661.0,In-Season Tournament,10:00p,Ball Arena,2023-11-14,1,155,DEN,LAC,LAC@DEN,https://www.basketball-reference.com/boxscores/202311140DEN.html,https://www.basketball-reference.com/boxscores/pbp/202311140DEN.html
2023,Atlanta Hawks,126.0,Detroit Pistons,120.0,16963.0,In-Season Tournament,7:00p,Little Caesars Arena,2023-11-14,1,156,DET,ATL,ATL@DET,https://www.basketball-reference.com/boxscores/202311140DET.html,https://www.basketball-reference.com/boxscores/pbp/202311140DET.html
2023,Indiana Pacers,132.0,Philadelphia 76ers,126.0,19774.0,In-Season Tournament,7:00p,Wells Fargo Center,2023-11-14,1,157,PHI,IND,IND@PHI,https://www.basketball-reference.com/boxscores/202311140PHI.html,https://www.basketball-reference.com/boxscores/pbp/202311140PHI.html
2023,Dallas Mavericks,130.0,Washington Wizards,117.0,16632.0,,7:00p,Capital One Arena,2023-11-15,1,158,WAS,DAL,DAL@WAS,https://www.basketball-reference.com/boxscores/202311150WAS.html,https://www.basketball-reference.com/boxscores/pbp/202311150WAS.html
2023,New York Knicks,116.0,Atlanta Hawks,114.0,17060.0,,7:30p,State Farm Arena,2023-11-15,1,159,ATL,NYK,NYK@ATL,https://www.basketball-reference.com/boxscores/202311150ATL.html,https://www.basketball-reference.com/boxscores/pbp/202311150ATL.html
2023,Boston Celtics,117.0,Philadelphia 76ers,107.0,19773.0,,7:30p,Wells Fargo Center,2023-11-15,1,160,PHI,BOS,BOS@PHI,https://www.basketball-reference.com/boxscores/202311150PHI.html,https://www.basketball-reference.com/boxscores/pbp/202311150PHI.html
2023,Milwaukee Bucks,128.0,Toronto Raptors,112.0,19800.0,,7:30p,Scotiabank Arena,2023-11-15,1,161,TOR,MIL,MIL@TOR,https://www.basketball-reference.com/boxscores/202311150TOR.html,https://www.basketball-reference.com/boxscores/pbp/202311150TOR.html
2023,Orlando Magic,96.0,Chicago Bulls,94.0,19092.0,,8:00p,United Center,2023-11-15,1,162,CHI,ORL,ORL@CHI,https://www.basketball-reference.com/boxscores/202311150CHI.html,https://www.basketball-reference.com/boxscores/pbp/202311150CHI.html
2023,Minnesota Timberwolves,115.0,Phoenix Suns,133.0,17071.0,,9:00p,Footprint Center,2023-11-15,1,163,PHO,MIN,MIN@PHO,https://www.basketball-reference.com/boxscores/202311150PHO.html,https://www.basketball-reference.com/boxscores/pbp/202311150PHO.html
2023,Sacramento Kings,125.0,Los Angeles Lakers,110.0,18687.0,,10:00p,Crypto.com Arena,2023-11-15,1,164,LAL,SAC,SAC@LAL,https://www.basketball-reference.com/boxscores/202311150LAL.html,https://www.basketball-reference.com/boxscores/pbp/202311150LAL.html
2023,Cleveland Cavaliers,109.0,Portland Trail Blazers,95.0,18137.0,,10:00p,Moda Center,2023-11-15,1,165,POR,CLE,CLE@POR,https://www.basketball-reference.com/boxscores/202311150POR.html,https://www.basketball-reference.com/boxscores/pbp/202311150POR.html
2023,Oklahoma City Thunder,128.0,Golden State Warriors,109.0,18064.0,,10:00p,Chase Center,2023-11-16,1,166,GSW,OKC,OKC@GSW,https://www.basketball-reference.com/boxscores/202311160GSW.html,https://www.basketball-reference.com/boxscores/pbp/202311160GSW.html
2023,Brooklyn Nets,115.0,Miami Heat,122.0,19866.0,,7:30p,Kaseya Center,2023-11-16,1,167,MIA,BRK,BRK@MIA,https://www.basketball-reference.com/boxscores/202311160MIA.html,https://www.basketball-reference.com/boxscores/pbp/202311160MIA.html
2023,Philadelphia 76ers,126.0,Atlanta Hawks,116.0,17067.0,In-Season Tournament,7:30p,State Farm Arena,2023-11-17,1,168,ATL,PHI,PHI@ATL,https://www.basketball-reference.com/boxscores/202311170ATL.html,https://www.basketball-reference.com/boxscores/pbp/202311170ATL.html
2023,Detroit Pistons,100.0,Cleveland Cavaliers,108.0,19432.0,In-Season Tournament,7:30p,Rocket Mortgage Fieldhouse,2023-11-17,1,169,CLE,DET,DET@CLE,https://www.basketball-reference.com/boxscores/202311170CLE.html,https://www.basketball-reference.com/boxscores/pbp/202311170CLE.html
2023,Sacramento Kings,129.0,San Antonio Spurs,120.0,18354.0,In-Season Tournament,7:30p,Frost Bank Center,2023-11-17,1,170,SAS,SAC,SAC@SAS,https://www.basketball-reference.com/boxscores/202311170SAS.html,https://www.basketball-reference.com/boxscores/pbp/202311170SAS.html
2023,Boston Celtics,108.0,Toronto Raptors,105.0,19800.0,In-Season Tournament,7:30p,Scotiabank Arena,2023-11-17,1,171,TOR,BOS,BOS@TOR,https://www.basketball-reference.com/boxscores/202311170TOR.html,https://www.basketball-reference.com/boxscores/pbp/202311170TOR.html
2023,Orlando Magic,103.0,Chicago Bulls,97.0,20235.0,In-Season Tournament,8:00p,United Center,2023-11-17,1,172,CHI,ORL,ORL@CHI,https://www.basketball-reference.com/boxscores/202311170CHI.html,https://www.basketball-reference.com/boxscores/pbp/202311170CHI.html
2023,Denver Nuggets,110.0,New Orleans Pelicans,115.0,15278.0,In-Season Tournament,8:00p,Smoothie King Center,2023-11-17,1,173,NOP,DEN,DEN@NOP,https://www.basketball-reference.com/boxscores/202311170NOP.html,https://www.basketball-reference.com/boxscores/pbp/202311170NOP.html
2023,Los Angeles Lakers,107.0,Portland Trail Blazers,95.0,18570.0,In-Season Tournament,10:00p,Moda Center,2023-11-17,1,174,POR,LAL,LAL@POR,https://www.basketball-reference.com/boxscores/202311170POR.html,https://www.basketball-reference.com/boxscores/pbp/202311170POR.html
2023,Phoenix Suns,131.0,Utah Jazz,128.0,18206.0,In-Season Tournament,10:00p,Delta Center,2023-11-17,1,175,UTA,PHO,PHO@UTA,https://www.basketball-reference.com/boxscores/202311170UTA.html,https://www.basketball-reference.com/boxscores/pbp/202311170UTA.html
2023,Houston Rockets,100.0,Los Angeles Clippers,106.0,19370.0,In-Season Tournament,10:30p,Crypto.com Arena,2023-11-17,1,176,LAC,HOU,HOU@LAC,https://www.basketball-reference.com/boxscores/202311170LAC.html,https://www.basketball-reference.com/boxscores/pbp/202311170LAC.html
2023,Milwaukee Bucks,130.0,Charlotte Hornets,99.0,19258.0,In-Season Tournament,7:00p,Spectrum Center,2023-11-17,1,177,CHA,MIL,MIL@CHA,https://www.basketball-reference.com/boxscores/202311170CHA.html,https://www.basketball-reference.com/boxscores/pbp/202311170CHA.html
2023,New York Knicks,120.0,Washington Wizards,99.0,16886.0,In-Season Tournament,7:00p,Capital One Arena,2023-11-17,1,178,WAS,NYK,NYK@WAS,https://www.basketball-reference.com/boxscores/202311170WAS.html,https://www.basketball-reference.com/boxscores/pbp/202311170WAS.html
